Filename	Discipline	Disc_short	ch1	Journal	Year	Article Title	Author(s)
corpus/perf_dr_2014_4.txt	Performing Arts	perf	humanities	Dance Research	2014	Socrates: Mark Morris on Death and Dying	Alice Miller Cotter
corpus/perf_dr_2014_5.txt	Performing Arts	perf	humanities	Dance Research	2014	Mathematics in Motion: A Comparative Analysis of the Stage Works of Schlemmer and Kandinsky at the Bauhaus	Nicolas Salazar Sutil
corpus/perf_dr_2013_1.txt	Performing Arts	perf	humanities	Dance Research	2013	"Dancing against History: (The Royal) Ballet, Forsythe, Foucault, Brecht, and the BBC"	Helena Hammond
corpus/perf_dr_2013_2.txt	Performing Arts	perf	humanities	Dance Research	2013	Hip-Hop Dance Theatre in London: Legitimising an Art Form	Stacey Prickett
corpus/perf_dr_2013_3.txt	Performing Arts	perf	humanities	Dance Research	2013	"The Celebrated Monsieur Desnoyer, Part 2: 1734–1742"	Moira Goff
corpus/perf_dr_2013_4.txt	Performing Arts	perf	humanities	Dance Research	2013	"The Celebrated Monsieur Desnoyer, Part 1: 1721–1733"	Moira Goff
corpus/perf_dr_2013_5.txt	Performing Arts	perf	humanities	Dance Research	2013	Dance and Cultural Memory: Interpreting Fin de Siècle Performances of ‘Olde England'	Theresa Jill Buckland
corpus/cheme_acb_2017_1.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2017	Synthesis of CdS-decorated MIL-68(Fe) nanocomposites: Efficient and stable visible light photocatalysts for the selective reduction of 4-nitroaniline to p-phenylenediamine in water	"Ruowen Liang, Fenfen Jing, Guiyang Yan, Ling Wu"
corpus/cheme_acb_2017_2.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2017	Noble-metal-free MnS/In2S3 composite as highly efficient visible light driven photocatalyst for H2 production from H2S	"Meng Dan, Qian Zhang, Shan Yu, Arvind Prakash, Yuanhua Lin, Ying Zhou"
corpus/cheme_acb_2017_3.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2017	Influence of agglomeration and aggregation on the photocatalytic activity of TiO2 nanoparticles	"Francesco Pellegrino, Letizia Pellutiè, Fabrizio Sordello, Claudio Minero, Erik Ortel, Vasile-Dan Hodoroaba, Valter Maurino"
corpus/cheme_acb_2017_4.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2017	Synthesis of hierarchical platinum-palladium-copper nanodendrites for efficient methanol oxidation	"Rong Chang, Lijun Zheng, Chengwen Wang, Dachi Yang, Gaixia Zhang, Shuhui Sun"
corpus/cheme_acb_2017_5.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2017	Innovative functionalization of Vulcan XC-72 with Ru organometallic complex: Significant enhancement in catalytic activity of Pt/C electrocatalyst for the methanol oxidation reaction (MOR)	"A.A. Siller-Ceniceros, M.E. Sánchez-Castro, D. Morales-Acosta, J.R. Torres-Lubian, E. Martínez G., F.J. Rodríguez-Varela"
corpus/cheme_acb_2016_1.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2016	The enhancement of photo-oxidation efficiency of elemental mercury by immobilized WO3/TiO2 at high temperatures	"Huazhen Shen, Iau-Ren Ie, Chung-Shin Yuan, Chung-Hsuang Hung"
corpus/cheme_acb_2016_2.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2016	Ultrathin g-C3N4 nanosheets coupled with carbon nanodots as 2D/0D composites for efficient photocatalytic H2 evolution	"Qiong Liu, Tianxiang Chen, Yarong Guo, Zhengguo Zhang, Xiaoming Fang"
corpus/cheme_acb_2016_3.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2016	Solar thermoelectric field plus photocatalysis for efficient organic synthesis exemplified by toluene to benzoic acid	"Yanji Zhu, Huaiyuan Wang, Baohui Wang, Xuelin Liu, Hongjun Wu, Stuart Licht"
corpus/cheme_acb_2016_4.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2016	Iron phthalocyanine-graphene donor-acceptor hybrids for visible-light-assisted degradation of phenol in the presence of H2O2	"Qinglong Wang, Haiyan Li, Jing-He Yang, Qian Sun, Qiuye Li, Jianjun Yang"
corpus/cheme_acb_2016_5.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2016	Super synergy between photocatalysis and ozonation using bulk g-C3N4 as catalyst: A potential sunlight/O3/g-C3N4 method for efficient water decontamination	
corpus/cheme_acb_2015_1.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2015	Fabrication of novel heterostructured few layered WS2-Bi2WO6/Bi3.84W0.16O6.24 composites with enhanced photocatalytic performance	"Jian-Ping Zou, Jun Ma, Jin-Ming Luo, Jian Yu, Junkai He, Yongtao Meng, Zhu Luo, Shao-Kui Bao, Hui-Long Liu, Sheng-Lian Luo, Xu-Biao Luo, Tong-Cai Chen, Steven L. Suib"
corpus/cheme_acb_2015_2.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2015	Highly dispersed Pd/PdO/Fe2O3 nanoparticles in SBA-15 for Fenton-like processes: confinement and synergistic effects	"Xingfa Li, Xin Liu, Lili Xu, Yuezhong Wen, Jianqing Ma, Zucheng Wu"
corpus/cheme_acb_2015_3.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2015	NOx storage and reduction properties of model manganese-based lean NOx trap catalysts	"Zhao-shun Zhang, Bing-bing Chen, Xin-kui Wang, Li Xu, Chaktong Au, Chuan Shi, Mark Crocker"
corpus/cheme_acb_2015_4.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2015	Indium-doped TiO2 nanoparticles for photocatalytic CO2 reduction with H2O vapors to CH4	"Muhammad Tahir, NorAishah Saidina Amin"
corpus/cheme_acb_2015_5.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2015	Synthesis and evaluation of Cu/SAPO-34 catalysts for NH3-SCR 2: Solid-state ion exchange and one-pot synthesis	"Feng Gao, Eric D. Walter, Nancy M. Washton, János Szanyi, Charles H.F. Peden"
corpus/cheme_acb_2014_1.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2014	"Fabrication of positively and negatively charged, double-shelled, nanostructured hollow spheres for photodegradation of cationic and anionic aromatic pollutants under sunlight irradiation"	"Shunxing Li, Jiabai Cai, Xueqing Wu, Fengying Zheng, Xiaofeng Lin, Wenjie Liang, Jie Chen, Jianzhong Zheng, Zhanghua Lai, Tanju Chen, Licong Zhu"
corpus/cheme_acb_2014_2.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2014	Selective oxidation of methanol to dimethoxymethane on V2O5–MoO3/γ-Al2O3 catalysts	"Yali Meng, Tuo Wang, Shuang Chen, Yujun Zhao, Xinbin Ma, Jinlong Gong"
corpus/cheme_acb_2014_3.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2014	"Evaluation of Co, La, and Mn promoted Rh catalysts for autothermal reforming of commercial diesel"	"Moa Z. Granlund, Kjell Jansson, Marita Nilsson, Jazaer Dawody, Lars J. Pettersson"
corpus/cheme_acb_2014_4.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2014	Effect of photo-corrosion of Ag2CO3 on visible light photocatalytic activity of two kinds of Ag2CO3/TiO2 prepared from different precursors	"Caixia Feng, Guoguo Li, Pinhong Ren, Yan Wang, Xianshun Huang, Deliang Li"
corpus/cheme_acb_2014_5.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2014	Photocatalytic oxidation of gaseous ammonia over fluorinated TiO2 with exposed (0 0 1) facets	"Hongmin Wu, Jinzhu Ma, Yaobin Li, Changbin Zhang, Hong He"
corpus/cheme_acb_2013_1.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2013	Photocatalytic behaviour of nanocarbon–TiO2 composites and immobilization into hollow fibres	"Luisa M. Pastrana-Martínez, Sergio Morales-Torres, Sergios K. Papageorgiou, Fotis K. Katsaros, George E. Romanos, José L. Figueiredo, Joaquim L. Faria, Polycarpos Falaras, Adrián M.T. Silva"
corpus/cheme_acb_2013_2.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2013	Sulphur tolerance of a P-doped Rh/γ-Al2O3 catalyst during the partial oxidation of methane to syngas	"S. Cimino, G. Mancino, L. Lisi"
corpus/cheme_acb_2013_3.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2013	"Efficient persistent photocatalytic decomposition of nitrogen monoxide over a fluorescence-assisted CaAl2O4:(Eu, Nd)/(Ta, N)-codoped TiO2/Fe2O3"	"Huihui Li, Shu Yin, Yuhua Wang, Tsugio Sato"
corpus/cheme_acb_2013_4.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2013	Activity controlling factors for low-temperature oxidation of CO over supported Pd catalysts	"Atsushi Satsuma, Kaoru Osaki, Masatoshi Yanagihara, Junya Ohyama, Kenichi Shimizu"
corpus/cheme_acb_2013_5.txt	Chemical Engineering	cheme	sciences	Applied Catalysis B: Environmental	2013	Three-dimensionally ordered macroporous Eu0.6Sr0.4FeO3 supported cobalt oxides: Highly active nanocatalysts for the combustion of toluene	"Kemeng Ji, Hongxing Dai, Jiguang Deng, Liyun Song, Baozu Gao, Yuan Wang, Xinwei Li"
corpus/cheme_cej_2017_1.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2017	Kinetics of CO2 adsorption on cherry stone-based carbons in CO2/CH4 separations	"N. Álvarez-Gutiérrez, M.V. Gil, F. Rubiera, C. Pevida"
corpus/cheme_cej_2017_2.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2017	CO2 capture performance of CaO modified with by-product of biodiesel at calcium looping conditions	"Changyun Chi, Yingjie Li, Xiaotong Ma, Lunbo Duan"
corpus/cheme_cej_2017_3.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2017	Multifunctional enhancement of woven carbon fiber/ZnO nanotube-based structural supercapacitor and polyester resin-domain solid-polymer electrolytes	"Biplab K. Deka, Ankita Hazarika, Obum Kwon, DoYoung Kim, Young-Bin Park, Hyung Wook Park"
corpus/cheme_cej_2017_4.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2017	Antifouling hybrid ultrafiltration membranes with high selectivity fabricated from polysulfone and sulfonic acid functionalized TiO2 nanotubes	"Ibrahim Hotan Alsohaimi, Mahendra Kumar, Mohammad Saad Algamdi, Moonis Ali Khan, Kieran Nolan, Jenny Lawler"
corpus/cheme_cej_2017_5.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2017	Amine tethered pore-expanded MCM-41: A promising adsorbent for CO2 capture	"Sravanthi Loganathan, Aloke Kumar Ghoshal"
corpus/cheme_cej_2016_1.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2016	"Removal of Fe, B and P impurities by enhanced separation technique from silicon-rich powder of the multi-wire sawing slurry"	"Suning Liu, Kai Huang, Hongmin Zhu"
corpus/cheme_cej_2016_2.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2016	Methane/steam global reforming kinetics over the Ni/YSZ of planar pre-reformers for SOFC systems	"Van Nhu Nguyen, Robert Deja, Roland Peters, Ludger Blum"
corpus/cheme_cej_2016_3.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2016	Porous silicon carbide flakes derived from waste silicon wafer for electrochemical supercapacitor	"Myeongjin Kim, Ilgeun Oh, Jooheon Kim"
corpus/cheme_cej_2016_4.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2016	Modelling chemical kinetics of a complex reaction network of active pharmaceutical ingredient (API) synthesis with process optimization for benzazepine heterocyclic compound	"M. Grom, G. Stavber, P. Drnovšek, B. Likozar"
corpus/cheme_cej_2016_5.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2016	Low temperature SCR on supported MnOx catalysts for marine exhaust gas cleaning: Effect of KCl poisoning	"S. Cimino, L. Lisi, M. Tortorelli"
corpus/cheme_cej_2015_1.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2015	Functionalized magnetic core–shell Fe@SiO2 nanoparticles as recoverable colorimetric sensor for Co2+ ion	"Uiseok Jeong, Hyeon Ho Shin, Younghun Kim"
corpus/cheme_cej_2015_2.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2015	Hydroxyl radical generation in the photo-Fenton process: Effects of carboxylic acids on iron redox cycling	"Yusuke Baba, Tomonori Yatagai, Takuma Harada, Yoshinori Kawase"
corpus/cheme_cej_2015_3.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2015	Rapid and continuous oxidation of organic contaminants with ascorbic acid and a modified ferric/persulfate system	"Yang Lei, Hui Zhang, Jiawen Wang, Jia Ai"
corpus/cheme_cej_2015_4.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2015	Fabrication and evaluation of molecularly imprinted multi-hollow microspheres adsorbents with tunable inner pore structures derived from templating Pickering double emulsions	"Jianming Pan, Yijie Yin, Mengyin Gan, Minjia Meng, Xiaohui Dai, Runrun Wu, Weidong Shi, Yongsheng Yan"
corpus/cheme_cej_2015_5.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2015	Modeling outdoors algal cultivation with compartmental approach	"Elina K. Nauha, Ville Alopaeus"
corpus/cheme_cej_2014_1.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2014	"Thermodynamics, kinetics, and activation energy studies of the sorption of chromium(III) and chromium(VI) to a Mn3O4 nanomaterial"	"Yvette Cantu, Abril Remes, Alejandra Reyna, Denise Martinez, Jahaziel Villarreal, Hilda Ramos, Samantha Trevino, C. Tamez, A. Martinez, T. Eubanks, J.G. Parsons"
corpus/cheme_cej_2014_2.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2014	"A novel biomimetic catalyst templated by montmorillonite clay for degradation of 2,4,6-trichlorophenol"	"Jian Xiong, Chen Hang, Juan Gao, Yong Guo, Cheng Gu"
corpus/cheme_cej_2014_3.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2014	Preparation and evaluation of magnetic nanoparticles impregnated chitosan beads for arsenic removal from water	"Jing Wang, Weihong Xu, Liang Chen, Xingjiu Huang, Jinhuai Liu"
corpus/cheme_cej_2014_4.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2014	Catalyst reutilization in phenol homogeneous cupro-Fenton oxidation	"N. Inchaurrondo, E. Contreras, P .Haure"
corpus/cheme_cej_2014_5.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2014	Poly(ethylene glycol methacrylate phosphate-co-2-acrylamido-2-methyl-1-propane sulfonate) pore-filled substrates for heavy metal ions sorption	"T. Vasudevan, A.K. Pandey, Sadananda Das, P.K. Pujari"
corpus/cheme_cej_2013_1.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2013	Comparative study of visible-light-driven photocatalytic inactivation of two different wastewater bacteria by natural sphalerite	"Yanmin Chen, Tsz Wai Ng, Anhuai Lu, Yan Li, Ho Yin Yip, Taiching An, Guiying Li, Huijun Zhao, Minghui Gao, Po Keung Wong"
corpus/cheme_cej_2013_2.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2013	Ultrathin conformal coating of apatite nanostructures onto electrospun nylon 6 nanofibers: Mimicking the extracellular matrix	"Abdalla Abdal-hay, Juhyun Lim, M. Shamshi Hassan, Jae Kyoo Lim"
corpus/cheme_cej_2013_3.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2013	Performance comparison of Pt–Au/C and Pt–Bi/C anode catalysts in batch and continuous direct glucose alkaline fuel cell	"Debika Basu, Shashank Sood, Suddhasatwa Basu"
corpus/cheme_cej_2013_4.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2013	Oxygen absorption in polymer + surfactant aqueous solutions	"Alicia García-Abuín, Diego Gómez-Díaz, María Losada, José M .Navaza"
corpus/cheme_cej_2013_5.txt	Chemical Engineering	cheme	sciences	Chemical Engineering Journal	2013	"PAA grafting onto new acrylate-alumoxane/PES mixed matrix nano-enhanced membrane: Preparation, characterization and performance in dye removal"	"Parisa Daraei, Sayed Siavash Madaeni, Negin Ghaemi, Mohammad Ali Khadivi, Laleh Rajabi, Ali Ashraf Derakhshan, Fatemeh Seyedpour"
corpus/cheme_fuel_2017_1.txt	Chemical Engineering	cheme	sciences	Fuel	2017	Interfacial tension of crude oil-water system with imidazolium and lactam-based ionic liquids and their evaluation for enhanced oil recovery under high saline environment	"Sivabalan Sakthivel, Sugirtha Velusamy, Vishnu Chandrasekharan Nair, Tushar Sharma, Jitendra S. Sangwai"
corpus/cheme_fuel_2017_2.txt	Chemical Engineering	cheme	sciences	Fuel	2017	Enhanced oil recovery mechanism of CO2 water-alternating-gas injection in silica nanochannel	"Youguo Yan, Chuanyong Li, Zihan Dong, Timing Fang, Baojiang Sun, Jun Zhang"
corpus/cheme_fuel_2017_3.txt	Chemical Engineering	cheme	sciences	Fuel	2017	Kinetics of heterogeneous reactions with coal in context of underground coal gasification	"Ganesh Samdani, Anuradda Ganesh, Preeti Aghalayam, R.K. Sapru, B.L. Lohar, Sanjay Mahajani"
corpus/cheme_fuel_2017_4.txt	Chemical Engineering	cheme	sciences	Fuel	2017	Particle shape and Stefan flow effects on the burning rate of torrefied biomass	"Nikita Vorobiev, Anna Becker, Harald Kruggel-Emden, Aidin Panahi, Yiannis A. Levendis, Martin Schiemann"
corpus/cheme_fuel_2017_5.txt	Chemical Engineering	cheme	sciences	Fuel	2017	Development of microemulsions to reduce the viscocity of crude oil emulsions	"Izabel C.V.M. Santos, Raquel R. Martelloti, Priscila F. Oliveira, Claudia R.E. Mansur"
corpus/cheme_fuel_2016_1.txt	Chemical Engineering	cheme	sciences	Fuel	2016	Study of sewage sludge pyrolysis liquids using comprehensive two-dimensional gas chromatography/time-of-flight mass spectrometry	"Haojie Fan, Kejia He, Jie Wang"
corpus/cheme_fuel_2016_2.txt	Chemical Engineering	cheme	sciences	Fuel	2016	Interpretation of auto-ignition delays from RCM in the presence of temperature heterogeneities: Impact on combustion regimes and negative temperature coefficient behavior	"Moez Ben Houidi, Julien Sotton, Marc Bellenoue"
corpus/cheme_fuel_2016_3.txt	Chemical Engineering	cheme	sciences	Fuel	2016	Compliance of combustion models for turbulent reacting flow simulations	"Hao Wu, Matthias Ihme"
corpus/cheme_fuel_2016_4.txt	Chemical Engineering	cheme	sciences	Fuel	2016	Electrooxidation of crude glycerol as waste from biodiesel in a nanofluidic fuel cell using Cu@Pd/C and Cu@Pt/C	"J. Maya-Cornejo, M. Guerra-Balcázar, N. Arjona, L. Álvarez-Contreras, Francisco J. Rodríguez Valadez, M.P. Gurrola, J. Ledesma-García, L.G. Arriaga"
corpus/cheme_fuel_2016_5.txt	Chemical Engineering	cheme	sciences	Fuel	2016	Characterization of heteroatom-containing species in the soluble portion from the ethanolysis of the extraction residue from Xinghe lignite by electrospray ionization Fourier transform ion cyclotron resonance mass spectrometry	"Jing Liu, Xian-Yong Wei, Dong-Dong Zhang, Zhan-Ku Li, Jing-Hui Lv, Tie-Min Wang, Juan Gui, Meng Qu, Lu-Lu Guo, Zhi-Min Zong, Wen Li, Ling-Xue Kong"
corpus/cheme_fuel_2015_1.txt	Chemical Engineering	cheme	sciences	Fuel	2015	Enhanced production of high octane oxygenates from glycerol etherification using the desilicated BEA zeolite	"Sandeep K. Saxena, Ala’a H. Al-Muhtaseb, Nagabhatla Viswanadham"
corpus/cheme_fuel_2015_2.txt	Chemical Engineering	cheme	sciences	Fuel	2015	A non-monotonic variation of blow-off limit of premixed CH4/air flames in mesoscale cavity-combustors with different thermal conductivities	"Jianlong Wan, Aiwu Fan, Hong Yao, Wei Liu"
corpus/cheme_fuel_2015_3.txt	Chemical Engineering	cheme	sciences	Fuel	2015	Catalytic steam reforming of volatiles released via pyrolysis of wood sawdust for hydrogen-rich gas production on Fe–Zn/Al2O3 nanocatalysts	"Fangyuan Chen, Chunfei Wu, Lisha Dong, Fangzhu Jin, Paul T. Williams, Jun Huang"
corpus/cheme_fuel_2015_4.txt	Chemical Engineering	cheme	sciences	Fuel	2015	Numerical assessment of the effect of equilibration time on coal permeability evolution characteristics	"Qingquan Liu, Yuanping Cheng, Wang Haifeng, Zhou Hongxing, Wang Liang, Li Wei, Liu Hongyong"
corpus/cheme_fuel_2015_5.txt	Chemical Engineering	cheme	sciences	Fuel	2015	The influence of air distribution on gas-fired coal preheating method for NO emissions reduction	"Changchun Liu, Shien Hui, Su Pan, Denghui Wang, Tong Shang, Ling Liang"
corpus/cheme_fuel_2014_1.txt	Chemical Engineering	cheme	sciences	Fuel	2014	Fischer–Tropsch synthesis: EXAFS study of Ru and Pt bimetallic Co based catalysts	"C. Pirola, M. Scavini, F. Galli, S. Vitali, A. Comazzi, F. Manenti, P. Ghigna"
corpus/cheme_fuel_2014_2.txt	Chemical Engineering	cheme	sciences	Fuel	2014	Impact of group VI metals addition to Co/MgO catalyst for non-oxidative decomposition of methane into COx-free hydrogen and carbon nanotubes	"Ahmed E. Awadallah, Ateyya A. Aboul-Enein, Ahmed K. Aboul-Gheit"
corpus/cheme_fuel_2014_3.txt	Chemical Engineering	cheme	sciences	Fuel	2014	Shock tube measurements of branched alkane ignition delay times	"Sijie Li, Ashley Campos, David F. Davidson, Ronald K. Hanson"
corpus/cheme_fuel_2014_4.txt	Chemical Engineering	cheme	sciences	Fuel	2014	Experimental study on the hydrate dissociation in porous media by five-spot thermal huff and puff method	"Yi Wang, Xiao-Sen Li, Gang Li, Ning-Sheng Huang, Jing-Chun Feng"
corpus/cheme_fuel_2014_5.txt	Chemical Engineering	cheme	sciences	Fuel	2014	Effects of dimethyl ether on n-butane oxidation	"Tugce Bekat, Fikret Inal"
corpus/cheme_fuel_2013_1.txt	Chemical Engineering	cheme	sciences	Fuel	2013	Measurement and prediction of the speed of sound of biodiesel fuels	"Samuel V.D. Freitas, Márcio L.L. Paredes, Jean-Luc Daridon, Álvaro S. Lima, João A.P. Coutinho"
corpus/cheme_fuel_2013_2.txt	Chemical Engineering	cheme	sciences	Fuel	2013	Leachability of elements in alkaline and acidic coal fly ash samples during batch and column leaching tests	"Ghanashyam Neupane, Rona J. Donahoe"
corpus/cheme_fuel_2013_3.txt	Chemical Engineering	cheme	sciences	Fuel	2013	Static stability and rheological behavior of lignite char–water mixture	"Yilong Fan, Haoquan Hu, Lijun Jin, Shengwei Zhu, Qiumin Zhang"
corpus/cheme_fuel_2013_4.txt	Chemical Engineering	cheme	sciences	Fuel	2013	Optimization of a lime-based sorbent for carbonation at low temperature enhanced by water vapor	"Flávia G. Pacheco, Geison P. Voga, Geraldo M. de Lima, Jadson C. Belchior"
corpus/cheme_fuel_2013_5.txt	Chemical Engineering	cheme	sciences	Fuel	2013	Efficient conversion of carbohydrates into 5-ethoxymethylfurfural in ethanol catalyzed by AlCl3	"Bing Liu, Zehui Zhang, Kecheng Huang, Zhongfeng Fang"
corpus/cheme_jc_2017_1.txt	Chemical Engineering	cheme	sciences	Journal of Catalysis	2017	Novel photocatalytic activity of Cu@V co-doped TiO2/PU for CO2 reduction with H2O vapor to produce solar fuels under visible light	"Thanh-Dong Pham, Byeong-Kyu Lee"
corpus/cheme_jc_2017_2.txt	Chemical Engineering	cheme	sciences	Journal of Catalysis	2017	Insights on hydride formation over cerium-gallium mixed oxides: A mechanistic study for efficient H2 dissociation	"Julia Vecchietti, Miguel A. Baltanás, Christel Gervais, Sebastián E. Collins, Ginesa Blanco, Olivier Matz, Monica Calatayud, Adrian Bonivardi"
corpus/cheme_jc_2017_3.txt	Chemical Engineering	cheme	sciences	Journal of Catalysis	2017	Ultrafine palladium-gold-phosphorus ternary alloyed nanoparticles anchored on ionic liquids-noncovalently functionalized carbon nanotubes with excellent electrocatalytic property for ethanol oxidation reaction in alkaline media	"Honglei Yang, Zhounan Yu, Shuwen Li, Qiaolan Zhang, Jun Jin, Jiantai Ma"
corpus/cheme_jc_2017_4.txt	Chemical Engineering	cheme	sciences	Journal of Catalysis	2017	Hierarchical zinc-copper oxide hollow microspheres as active Rochow reaction catalysts: The formation and effect of charge transferable interfaces	"Yu Zhang, Yongjun Ji, Jing Li, Hezhi Liu, Ziyi Zhong, Fabing Su"
corpus/cheme_jc_2017_5.txt	Chemical Engineering	cheme	sciences	Journal of Catalysis	2017	Visible-light-induced tandem reaction of o-aminothiophenols and alcohols to benzothiazoles over Fe-based MOFs: Influence of the structure elucidated by transient absorption spectroscopy	"Dengke Wang, Josep Albero, Hermenegildo García, Zhaohui Li"
corpus/cheme_jc_2016_1.txt	Chemical Engineering	cheme	sciences	Journal of Catalysis	2016	Controlled synthesis of graphitic carbon nitride and its catalytic properties in Knoevenagel condensations	"Lina Zhang, Hao Wang, Wenzhong Shen, Zhangfeng Qin, Jianguo Wang, Weibin Fan"
corpus/cheme_jc_2016_2.txt	Chemical Engineering	cheme	sciences	Journal of Catalysis	2016	Oriented control of Al locations in the framework of Al-Ge-ITQ-13 for catalyzing methanol conversion to propene	"Liping Li, Yanyan Chen, Shutao Xu, Junfen Li, Mei Dong, Zhongwen Liu, Haijun Jiao, Jianguo Wang, Weibin Fan"
corpus/cheme_jc_2016_3.txt	Chemical Engineering	cheme	sciences	Journal of Catalysis	2016	Easily recoverable titanosilicate zeolite beads with hierarchical porosity: Preparation and application as oxidation catalysts	"Wenjing Cheng, Yanqiu Jiang, Xianzhu Xu, Yan Wang, Kaifeng Lin, Paolo P. Pescarmona"
corpus/cheme_jc_2016_4.txt	Chemical Engineering	cheme	sciences	Journal of Catalysis	2016	Al-rich beta zeolites. Distribution of Al atoms in the framework and related protonic and metal-ion species	"Petr Sazama, Edyta Tabor, Petr Klein, Blanka Wichterlova, Stepan Sklenak, Lukas Mokrzycki, Veronika Pashkkova, Masaru Ogurab, Jiri Dedecek"
corpus/cheme_jc_2016_5.txt	Chemical Engineering	cheme	sciences	Journal of Catalysis	2016	Kinetic Monte Carlo simulations of the water gas shift reaction on Cu(1 1 1) from density functional theory based calculations	"Hèctor Prats, Leny Álvarez, Francesc Illas, Ramón Sayós"
corpus/cheme_jc_2015_1.txt	Chemical Engineering	cheme	sciences	Journal of Catalysis	2015	Au–Pd/3DOM Co3O4: Highly active and stable nanocatalysts for toluene oxidation	"Shaohua Xie, Jiguang Deng, Simiao Zang, Huanggen Yang, Guangsheng Guo, Hamid Arandiyan, Hongxing Dai"
corpus/cheme_jc_2015_2.txt	Chemical Engineering	cheme	sciences	Journal of Catalysis	2015	How Pt nanoparticles affect TiO2-induced gas-phase photocatalytic oxidation reactions	"Bindikt D. Fraters, Rezvaneh Amrollahi, Guido Mul"
corpus/cheme_jc_2015_3.txt	Chemical Engineering	cheme	sciences	Journal of Catalysis	2015	Bridging the gap between insightful simplicity and successful complexity: From fundamental studies on model systems to technical catalysts	"Gonzalo Prieto, Ferdi Schüth"
corpus/cheme_jc_2015_4.txt	Chemical Engineering	cheme	sciences	Journal of Catalysis	2015	The effect of Fe–Rh alloying on CO hydrogenation to C2+ oxygenates	"Robert M. Palomino, Joseph W. Magee, Jordi Llorca, Sanjaya D. Senanayake, Michael G. White"
corpus/cheme_jc_2015_5.txt	Chemical Engineering	cheme	sciences	Journal of Catalysis	2015	Effect of support on acetic acid decomposition over palladium catalysts	"María H. Brijaldo, Hugo A. Rojas, José J. Martínez, Fabio B. Passos"
corpus/cheme_jc_2014_1.txt	Chemical Engineering	cheme	sciences	Journal of Catalysis	2014	Differences in the methanol-to-olefins reaction catalyzed by SAPO-34 with dimethyl ether as reactant	"Yuxin Li, Mingye Zhang, Dezheng Wang, Fei Wei, Yao Wang"
